chrom	pos	cM_m	cM_f	LG
CHR1	34836351	34.722	60.150	LG01
CHR1	3492664	18.056	25.427	LG01
CHR1	3492667	18.056	25.427	LG01
CHR1	3492670	13.889	24.038	LG01
CHR1	3492684	13.889	24.038	LG01
CHR1	34945220	34.722	60.150	LG01
CHR1	35280550	34.722	60.150	LG01
CHR1	35416218	33.333	57.372	LG01
CHR1	35416219	34.722	57.372	LG01
CHR1	35416259	34.722	57.372	LG01
CHR1	35428771	34.722	57.372	LG01
CHR1	35428791	34.722	57.372	LG01
CHR1	35428815	34.722	57.372	LG01
CHR1	35463012	36.111	67.094	LG01
CHR1	35488798	34.722	60.150	LG01
CHR1	35488800	34.722	57.372	LG01
CHR1	35488828	34.722	57.372	LG01
CHR1	35488829	34.722	57.372	LG01
CHR1	35488844	34.722	57.372	LG01
CHR1	36024287	34.722	60.150	LG01
CHR1	36024320	34.722	58.761	LG01
CHR1	36161279	34.722	60.150	LG01
CHR1	36306242	33.333	57.372	LG01
CHR1	36306278	34.722	58.761	LG01
CHR1	36324407	34.722	60.150	LG01
CHR1	36324491	34.722	58.761	LG01
CHR1	36438221	34.722	60.150	LG01
CHR1	3661016	18.056	25.427	LG01
CHR1	3661028	18.056	25.427	LG01
CHR1	37208466	36.111	68.483	LG01
CHR1	37293819	34.722	58.761	LG01
CHR1	37293826	36.111	67.094	LG01
CHR1	37293827	36.111	68.483	LG01
CHR1	3745824	20.833	25.427	LG01
CHR1	3745905	20.833	28.205	LG01
CHR1	3745908	27.778	28.205	LG01
CHR1	37499897	34.722	60.150	LG01
CHR1	37499971	34.722	60.150	LG01
CHR1	37499979	36.111	60.150	LG01
CHR1	3765462	27.778	28.205	LG01
CHR1	3765516	27.778	30.983	LG01
CHR1	37775556	34.722	60.150	LG01
CHR1	37834856	34.722	60.150	LG01
CHR1	38858368	36.111	60.150	LG01
CHR1	38858395	36.111	60.150	LG01
CHR1	38858406	36.111	60.150	LG01
CHR1	38995045	36.111	67.094	LG01
CHR1	38995089	30.556	51.816	LG01
CHR1	38995100	36.111	67.094	LG01
CHR1	38995107	36.111	67.094	LG01
CHR1	39016258	36.111	67.094	LG01
CHR1	39016399	36.111	67.094	LG01
CHR1	39016432	36.111	68.483	LG01
CHR1	39105223	30.556	51.816	LG01
CHR1	39238445	29.167	50.427	LG01
CHR1	39238478	29.167	51.816	LG01
CHR1	39238505	33.333	57.372	LG01
CHR1	39244314	33.333	57.372	LG01
CHR1	39603056	30.556	51.816	LG01
CHR1	39603072	36.111	72.650	LG01
CHR1	39603083	34.722	58.761	LG01
CHR1	39603105	30.556	51.816	LG01
CHR1	39603108	36.111	75.427	LG01
CHR1	39603110	36.111	75.427	LG01
CHR1	39603131	34.722	58.761	LG01
CHR1	39689550	29.167	46.261	LG01
CHR1	39689590	29.167	46.261	LG01
CHR1	39695810	36.111	60.150	LG01
CHR1	39695829	36.111	61.538	LG01
CHR1	39695837	34.722	60.150	LG01
CHR1	39695841	36.111	60.150	LG01
CHR1	39695843	36.111	60.150	LG01
CHR1	39695846	36.111	61.538	LG01
CHR1	39696196	33.333	57.372	LG01
CHR1	39696242	33.333	57.372	LG01
CHR1	39696252	33.333	57.372	LG01
CHR1	39765444	34.722	58.761	LG01
CHR1	39765455	34.722	60.150	LG01
CHR1	39765471	34.722	60.150	LG01
CHR1	39765474	34.722	60.150	LG01
CHR1	40107904	34.722	57.372	LG01
CHR1	40145021	36.111	72.650	LG01
CHR1	40388865	36.111	72.650	LG01
CHR1	40441089	34.722	58.761	LG01
CHR1	40441122	34.722	58.761	LG01
CHR1	40853576	36.111	61.538	LG01
CHR1	41073921	29.167	44.872	LG01
CHR1	41073927	29.167	50.427	LG01
CHR1	41705752	33.333	57.372	LG01
CHR1	41992392	29.167	50.427	LG01
CHR1	41992398	29.167	50.427	LG01
CHR1	42083423	36.111	75.427	LG01
CHR1	42134557	29.167	50.427	LG01
CHR1	42134560	29.167	50.427	LG01
CHR1	42134599	29.167	50.427	LG01
CHR1	42134617	30.556	53.205	LG01
CHR1	42313992	36.111	76.816	LG01
CHR1	4251339	13.889	17.094	LG01
CHR1	4251393	20.833	28.205	LG01
CHR1	4251435	20.833	28.205	LG01
CHR1	4251448	20.833	28.205	LG01
CHR1	4251477	20.833	28.205	LG01
CHR1	42521416	36.111	76.816	LG01
CHR1	42521460	29.167	46.261	LG01
CHR1	4261490	12.500	14.316	LG01
CHR1	4271001	20.833	28.205	LG01
CHR1	4271007	20.833	28.205	LG01
CHR1	4271049	36.111	79.594	LG01
CHR1	4271061	20.833	28.205	LG01
CHR1	42743617	36.111	76.816	LG01
CHR1	42743642	36.111	76.816	LG01
CHR1	42819135	29.167	49.038	LG01
CHR1	43051082	34.722	60.150	LG01
CHR1	43103579	36.111	80.983	LG01
CHR1	43206354	34.722	60.150	LG01
CHR1	43206369	36.111	79.594	LG01
CHR1	43206435	33.333	57.372	LG01
CHR1	43237425	29.167	46.261	LG01
CHR1	43237429	36.111	79.594	LG01
CHR1	4326427	20.833	28.205	LG01
CHR1	4326454	20.833	28.205	LG01
CHR1	4326455	20.833	28.205	LG01
CHR1	43273252	36.111	76.816	LG01
CHR1	43273253	36.111	76.816	LG01
CHR1	43273277	36.111	76.816	LG01
CHR1	43273306	34.722	57.372	LG01
CHR1	43539828	27.778	44.872	LG01
CHR1	43678054	36.111	76.816	LG01
CHR1	43678082	36.111	76.816	LG01
CHR1	43678086	36.111	60.150	LG01
CHR1	43678101	36.111	76.816	LG01
CHR1	43678108	36.111	76.816	LG01
CHR1	43678122	29.167	44.872	LG01
CHR1	43678124	36.111	76.816	LG01
CHR1	43678127	36.111	76.816	LG01
CHR1	4403649	26.389	28.205	LG01
CHR1	44046765	36.111	78.205	LG01
CHR1	44046771	36.111	76.816	LG01
CHR1	44046824	36.111	78.205	LG01
CHR1	4454000	27.778	28.205	LG01
CHR1	44768853	27.778	43.483	LG01
CHR1	44768869	27.778	43.483	LG01
CHR1	44768926	27.778	44.872	LG01
CHR1	45026920	36.111	83.761	LG01
CHR1	45026921	36.111	82.372	LG01
CHR1	45026939	34.722	57.372	LG01
CHR1	45453195	34.722	57.372	LG01
CHR1	45453200	36.111	82.372	LG01
CHR1	45453211	36.111	78.205	LG01
CHR1	45610993	36.111	87.927	LG01
CHR1	45757716	36.111	83.761	LG01
CHR1	45886106	36.111	82.372	LG01
CHR1	45886114	36.111	82.372	LG01
CHR1	45886115	36.111	82.372	LG01
CHR1	45886173	36.111	82.372	LG01
CHR1	45886176	36.111	82.372	LG01
CHR1	46090548	27.778	44.872	LG01
CHR1	46090563	36.111	60.150	LG01
CHR1	46090568	29.167	50.427	LG01
CHR1	46090570	36.111	82.372	LG01
CHR1	46090573	36.111	82.372	LG01
CHR1	46090577	36.111	82.372	LG01
CHR1	46090581	36.111	83.761	LG01
CHR1	46090590	36.111	82.372	LG01
CHR1	46090607	36.111	83.761	LG01
CHR1	46090610	36.111	83.761	LG01
CHR1	46090628	36.111	83.761	LG01
CHR1	46136441	36.111	85.150	LG01
CHR1	46136456	34.722	58.761	LG01
CHR1	46136466	36.111	85.150	LG01
CHR1	46136478	36.111	85.150	LG01
CHR1	46136479	36.111	85.150	LG01
CHR1	46284127	36.111	85.150	LG01
CHR1	4628542	29.167	49.038	LG01
CHR1	46331690	29.167	50.427	LG01
CHR1	46444231	36.111	85.150	LG01
CHR1	46488641	36.111	86.538	LG01
CHR1	46488643	36.111	86.538	LG01
CHR1	46488649	36.111	87.927	LG01
CHR1	46488700	36.111	86.538	LG01
CHR1	46532993	36.111	85.150	LG01
CHR1	46585450	34.722	58.761	LG01
CHR1	46652113	36.111	86.538	LG01
CHR1	46719451	36.111	83.761	LG01
CHR1	46719463	36.111	82.372	LG01
CHR1	46719489	30.556	53.205	LG01
CHR1	4694745	27.778	32.372	LG01
CHR1	4694803	27.778	29.594	LG01
CHR1	47057352	36.111	85.150	LG01
CHR1	47057353	36.111	85.150	LG01
CHR1	47057366	36.111	85.150	LG01
CHR1	47065786	36.111	87.927	LG01
CHR1	47075788	36.111	85.150	LG01
CHR1	47075828	36.111	86.538	LG01
CHR1	47090868	36.111	86.538	LG01
CHR1	47090979	36.111	86.538	LG01
CHR1	47181690	36.111	87.927	LG01
CHR1	47225157	34.722	58.761	LG01
CHR1	47225159	36.111	86.538	LG01
CHR1	47225193	34.722	60.150	LG01
CHR1	4740058	0.000	11.538	LG01
CHR1	47411967	36.111	82.372	LG01
CHR1	47493994	36.111	85.150	LG01
CHR1	47494027	36.111	85.150	LG01
CHR1	47494031	29.167	46.261	LG01
CHR1	47545206	36.111	85.150	LG01
CHR1	47545233	29.167	50.427	LG01
CHR1	4762998	27.778	32.372	LG01
CHR1	4762999	27.778	32.372	LG01
CHR1	4763028	27.778	32.372	LG01
CHR1	4763064	27.778	32.372	LG01
CHR1	47668261	34.722	60.150	LG01
CHR1	47668288	36.111	86.538	LG01
CHR1	47714300	36.111	87.927	LG01
CHR1	47817545	36.111	82.372	LG01
CHR1	47822573	36.111	93.483	LG01
CHR1	47822627	36.111	97.650	LG01
CHR1	47854205	36.111	87.927	LG01
CHR1	47854270	34.722	60.150	LG01
CHR1	47894539	36.111	87.927	LG01
CHR1	47894591	36.111	87.927	LG01
CHR1	4790498	20.833	28.205	LG01
CHR1	48026005	36.111	87.927	LG01
CHR1	48079018	36.111	87.927	LG01
CHR1	48079050	36.111	87.927	LG01
CHR1	4808787	27.778	32.372	LG01
CHR1	48190383	36.111	87.927	LG01
CHR1	48190386	36.111	87.927	LG01
CHR1	48190500	36.111	89.316	LG01
CHR1	48190527	36.111	89.316	LG01
CHR1	48190543	36.111	87.927	LG01
CHR1	48260456	36.111	87.927	LG01
CHR1	48260485	36.111	87.927	LG01
CHR1	48260558	27.778	43.483	LG01
CHR1	48301391	36.111	92.094	LG01
CHR1	48449883	36.111	87.927	LG01
CHR1	48449981	36.111	87.927	LG01
CHR1	48449991	36.111	87.927	LG01
CHR1	48895044	36.111	92.094	LG01
CHR1	48945951	38.889	115.705	LG01
CHR1	48993010	29.167	46.261	LG01
CHR1	48993070	29.167	46.261	LG01
CHR1	48993078	36.111	100.427	LG01
CHR1	48993085	36.111	93.483	LG01
CHR1	48993088	36.111	100.427	LG01
CHR1	48993096	36.111	100.427	LG01
CHR1	49007201	36.111	93.483	LG01
CHR1	49240600	36.111	90.705	LG01
CHR1	49240670	36.111	72.650	LG01
CHR1	49240672	36.111	71.261	LG01
CHR1	49298494	36.111	92.094	LG01
CHR1	49395856	36.111	100.427	LG01
CHR1	49395862	36.111	100.427	LG01
CHR1	49401239	36.111	100.427	LG01
CHR1	49456400	36.111	101.816	LG01
CHR1	49456428	36.111	100.427	LG01
CHR1	49508602	36.111	89.316	LG01
CHR1	49508621	36.111	93.483	LG01
CHR1	49508626	36.111	93.483	LG01
CHR1	49508653	36.111	92.094	LG01
CHR1	49536484	36.111	97.650	LG01
CHR1	49536532	36.111	100.427	LG01
CHR1	49545073	36.111	61.538	LG01
CHR1	49576047	38.889	118.483	LG01
CHR1	49576057	36.111	100.427	LG01
CHR1	49720845	36.111	89.316	LG01
CHR1	49788027	36.111	100.427	LG01
CHR1	49788079	36.111	92.094	LG01
CHR1	49788082	36.111	92.094	LG01
CHR1	49788087	36.111	92.094	LG01
CHR1	49788094	36.111	92.094	LG01
CHR1	49788097	36.111	100.427	LG01
CHR1	49846547	29.167	46.261	LG01
CHR1	49903753	36.111	61.538	LG01
CHR1	49952759	36.111	92.094	LG01
CHR1	49952787	36.111	101.816	LG01
CHR1	50173796	34.722	60.150	LG01
CHR1	50173806	36.111	100.427	LG01
CHR1	5019877	36.111	74.038	LG01
CHR1	50219150	36.111	92.094	LG01
CHR1	50219193	29.167	46.261	LG01
CHR1	50219219	34.722	60.150	LG01
CHR1	50234929	34.722	60.150	LG01
CHR1	50238839	36.111	100.427	LG01
CHR1	50377897	36.111	100.427	LG01
CHR1	50377930	37.500	101.816	LG01
CHR1	50377946	37.500	101.816	LG01
CHR1	50377965	36.111	101.816	LG01
CHR1	50444274	37.500	103.205	LG01
CHR1	50444341	37.500	103.205	LG01
CHR1	50447162	36.111	92.094	LG01
CHR1	50447184	36.111	92.094	LG01
CHR1	50459505	37.500	101.816	LG01
CHR1	50465417	36.111	93.483	LG01
CHR1	50496933	36.111	92.094	LG01
CHR1	50496934	37.500	101.816	LG01
CHR1	50496937	13.889	22.650	LG01
CHR1	50504696	36.111	100.427	LG01
CHR1	50504751	36.111	100.427	LG01
CHR1	5065602	30.556	53.205	LG01
CHR1	5065620	30.556	53.205	LG01
CHR1	5065673	30.556	53.205	LG01
CHR1	5065674	30.556	53.205	LG01
CHR1	5065686	30.556	53.205	LG01
CHR1	5065695	30.556	53.205	LG01
CHR1	5065697	30.556	53.205	LG01
CHR1	5065698	30.556	53.205	LG01
CHR1	50857984	36.111	100.427	LG01
CHR1	50955727	37.500	104.594	LG01
CHR1	5096167	36.111	61.538	LG01
CHR1	50988343	37.500	104.594	LG01
CHR1	51041658	37.500	103.205	LG01
CHR1	51042567	37.500	103.205	LG01
CHR1	51048715	37.500	104.594	LG01
CHR1	51048729	37.500	101.816	LG01
CHR1	51048754	37.500	101.816	LG01
CHR1	51048758	37.500	103.205	LG01
CHR1	51112906	37.500	104.594	LG01
CHR1	51112937	36.111	92.094	LG01
CHR1	51112950	37.500	104.594	LG01
CHR1	51127727	37.500	105.983	LG01
CHR1	51322041	37.500	108.761	LG01
CHR1	51322086	37.500	105.983	LG01
CHR1	51322112	37.500	103.205	LG01
CHR1	51388168	37.500	103.205	LG01
CHR1	51388186	37.500	105.983	LG01
CHR1	51397102	37.500	105.983	LG01
CHR1	51444786	37.500	105.983	LG01
CHR1	51459011	36.111	93.483	LG01
CHR1	51459014	37.500	108.761	LG01
CHR1	51459027	36.111	93.483	LG01
CHR1	51459028	36.111	93.483	LG01
CHR1	51459034	36.111	93.483	LG01
CHR1	51459043	37.500	105.983	LG01
CHR1	51459044	36.111	93.483	LG01
CHR1	51459075	37.500	103.205	LG01
CHR1	51512006	38.889	125.427	LG01
CHR1	51560517	37.500	104.594	LG01
CHR1	51560551	37.500	103.205	LG01
CHR1	51560556	36.111	100.427	LG01
CHR1	51674402	38.889	112.927	LG01
CHR1	51674407	37.500	107.372	LG01
CHR1	51710523	36.111	92.094	LG01
CHR1	51759785	37.500	110.150	LG01
CHR1	51775350	37.500	110.150	LG01
CHR1	51940525	38.889	125.427	LG01
CHR1	51940534	42.337	125.427	LG01
CHR1	51940538	42.337	125.427	LG01
CHR1	51940560	42.337	125.427	LG01
CHR1	51940565	42.337	125.427	LG01
CHR1	51940571	42.337	125.427	LG01
CHR1	51940619	36.111	92.094	LG01
CHR1	51940625	38.889	125.427	LG01
CHR1	51940657	13.889	22.650	LG01
CHR1	51945908	37.500	111.538	LG01
CHR1	51945924	37.500	112.927	LG01
CHR1	51945925	38.889	112.927	LG01
CHR1	51965662	38.889	125.427	LG01
CHR1	51991553	37.500	112.927	LG01
CHR1	51991562	37.500	111.538	LG01
CHR1	51991565	37.500	111.538	LG01
CHR1	51991583	36.111	69.872	LG01
CHR1	52267723	38.889	112.927	LG01
CHR1	52267757	36.111	93.483	LG01
CHR1	52346457	37.500	112.927	LG01
CHR1	52346503	37.500	112.927	LG01
CHR1	52346508	37.500	112.927	LG01
CHR1	52498443	38.889	114.316	LG01
CHR1	52498479	38.889	112.927	LG01
CHR1	52498491	38.889	112.927	LG01
CHR1	52523983	38.889	115.705	LG01
CHR1	52650756	38.889	114.316	LG01
CHR1	52782662	38.889	115.705	LG01
CHR1	52814549	38.889	121.261	LG01
CHR1	52814561	36.111	93.483	LG01
CHR1	52825912	38.889	115.705	LG01
CHR1	52854306	38.889	117.094	LG01
CHR1	52854313	37.500	112.927	LG01
CHR1	52854314	38.889	112.927	LG01
CHR1	52854325	38.889	117.094	LG01
CHR1	5528613	1.389	11.538	LG01
CHR1	5528618	13.889	24.038	LG01
CHR1	5836323	27.778	32.372	LG01
CHR1	5836326	0.000	11.538	LG01
CHR1	5836331	0.000	0.000	LG01
CHR1	5836355	27.778	30.983	LG01
CHR1	5936945	27.778	33.761	LG01
CHR1	5936988	27.778	35.150	LG01
CHR1	5936997	27.778	35.150	LG01
CHR1	5979532	27.778	33.761	LG01
CHR1	5979586	29.167	49.038	LG01
CHR1	5979613	27.778	37.927	LG01
CHR1	5979712	29.167	49.038	LG01
CHR1	5985447	27.778	33.761	LG01
CHR1	5985462	27.778	33.761	LG01
CHR1	5985465	27.778	33.761	LG01
CHR1	5985603	27.778	36.538	LG01
CHR1	6020481	27.778	32.372	LG01
CHR1	6160780	13.889	21.261	LG01
CHR1	6160804	27.778	37.927	LG01
CHR1	6160814	27.778	33.761	LG01
CHR1	6280315	27.778	35.150	LG01
CHR1	6350267	20.833	28.205	LG01
CHR1	6350268	27.778	35.150	LG01
CHR1	6350282	20.833	28.205	LG01
CHR1	6371131	20.833	28.205	LG01
CHR1	6371170	20.833	28.205	LG01
CHR1	6399257	0.000	11.538	LG01
CHR1	6399265	27.778	33.761	LG01
CHR1	6412855	27.778	33.761	LG01
CHR1	6434838	27.778	33.761	LG01
CHR1	6434843	27.778	33.761	LG01
CHR1	6434860	36.111	71.261	LG01
CHR1	6434875	36.111	71.261	LG01
CHR1	6461752	12.500	14.316	LG01
CHR1	6484373	27.778	35.150	LG01
CHR1	6484403	27.778	30.983	LG01
CHR1	6484404	27.778	33.761	LG01
CHR1	6622194	27.778	37.927	LG01
CHR1	6635178	27.778	35.150	LG01
CHR1	6646093	27.778	30.983	LG01
CHR1	6762268	0.000	11.538	LG01
CHR1	6762299	27.778	36.538	LG01
CHR1	6762308	27.778	32.372	LG01
CHR1	6762314	27.778	39.316	LG01
CHR1	6762323	27.778	39.316	LG01
CHR1	7109037	27.778	33.761	LG01
CHR1	7109070	27.778	32.372	LG01
CHR1	7109071	33.333	57.372	LG01
CHR1	7109073	33.333	57.372	LG01
CHR1	7109074	33.333	57.372	LG01
CHR1	7192382	13.889	17.094	LG01
CHR1	7267219	34.722	58.761	LG01
CHR1	7270916	27.778	37.927	LG01
CHR1	7270942	27.778	37.927	LG01
CHR1	7345750	27.778	32.372	LG01
CHR1	7381451	34.722	60.150	LG01
CHR1	7518521	27.778	39.316	LG01
CHR1	7526051	27.778	37.927	LG01
CHR1	7845557	27.778	30.983	LG01
CHR1	7909111	27.778	37.927	LG01
CHR1	7909132	27.778	37.927	LG01
CHR1	7909155	27.778	39.316	LG01
CHR1	7909179	27.778	39.316	LG01
CHR1	7909187	27.778	44.872	LG01
CHR1	8061496	36.111	71.261	LG01
CHR1	8061518	27.778	37.927	LG01
CHR1	8061529	27.778	37.927	LG01
CHR1	8224756	27.778	37.927	LG01
CHR1	8224773	27.778	39.316	LG01
CHR1	8458194	12.500	11.538	LG01
CHR1	8458336	27.778	44.872	LG01
CHR1	8641964	27.778	40.705	LG01
CHR1	8642018	36.111	71.261	LG01
CHR1	878269	12.500	11.538	LG01
CHR1	8940025	27.778	43.483	LG01
CHR1	9033810	36.111	61.538	LG01
CHR1	9537455	27.778	43.483	LG01
CHR1	9537467	27.778	43.483	LG01
CHR1	9557709	27.778	43.483	LG01
CHR1	9557723	27.778	43.483	LG01
CHR1	9557739	27.778	43.483	LG01
CHR1	956120	1.389	11.538	LG01
CHR1	9601335	36.111	76.816	LG01
CHR1	9649134	36.111	69.872	LG01
CHR1	979065	12.500	11.538	LG01
CHR1	979069	13.889	21.261	LG01
CHR1	979109	12.500	11.538	LG01
CHR1	979148	13.889	21.261	LG01
CHR1	979180	13.889	22.650	LG01
CHR1	9909505	29.167	49.038	LG01
CHR2	20579589	34.722	60.150	LG01
CHR8	15450886	34.722	58.761	LG01
CHR8	15450962	34.722	60.150	LG01
CHR8	15451014	34.722	60.150	LG01
CHR8	16643835	34.722	57.372	LG01
CHR8	16643854	34.722	57.372	LG01
CHR10	13889165	36.111	67.094	LG01
chrom	pos	cM_m	cM_f	LG
CHR2	10057262	27.608	58.910	LG02
CHR2	10074489	30.385	90.855	LG02
CHR2	10074500	30.385	88.077	LG02
CHR2	10074513	27.608	68.632	LG02
CHR2	10074525	28.997	88.077	LG02
CHR2	10083507	27.608	68.632	LG02
CHR2	10143281	27.608	56.132	LG02
CHR2	10149836	28.997	88.077	LG02
CHR2	10228128	27.608	67.244	LG02
CHR2	10228129	27.608	67.244	LG02
CHR2	10228142	27.608	67.244	LG02
CHR2	10228143	27.608	67.244	LG02
CHR2	10228167	27.608	67.244	LG02
CHR2	10277965	28.997	82.521	LG02
CHR2	10277968	28.997	82.521	LG02
CHR2	10277980	28.997	82.521	LG02
CHR2	10283088	27.608	56.132	LG02
CHR2	10283108	27.608	57.521	LG02
CHR2	10548679	27.608	78.355	LG02
CHR2	10548690	27.608	78.355	LG02
CHR2	10668523	30.385	95.021	LG02
CHR2	10668524	30.385	88.077	LG02
CHR2	10668535	28.997	88.077	LG02
CHR2	10831395	28.997	88.077	LG02
CHR2	10891255	27.608	58.910	LG02
CHR2	10891301	27.608	58.910	LG02
CHR2	10941497	27.608	56.132	LG02
CHR2	10959778	27.608	56.132	LG02
CHR2	1131084	31.774	140.855	LG02
CHR2	1131105	31.774	140.855	LG02
CHR2	1131134	31.774	140.855	LG02
CHR2	1131154	33.163	140.855	LG02
CHR2	11578639	27.608	57.521	LG02
CHR2	11677549	28.997	79.744	LG02
CHR2	11756971	28.997	86.688	LG02
CHR2	11847590	28.997	88.077	LG02
CHR2	11919038	30.385	88.077	LG02
CHR2	11919041	30.385	88.077	LG02
CHR2	11919054	27.608	54.744	LG02
CHR2	11919062	27.608	54.744	LG02
CHR2	11919063	30.385	88.077	LG02
CHR2	11941142	30.385	89.466	LG02
CHR2	12270164	27.608	56.132	LG02
CHR2	12272950	28.997	88.077	LG02
CHR2	12272951	28.997	88.077	LG02
CHR2	12272995	28.997	88.077	LG02
CHR2	12298327	28.997	88.077	LG02
CHR2	12298430	28.997	79.744	LG02
CHR2	12298477	27.608	56.132	LG02
CHR2	12479543	27.608	54.744	LG02
CHR2	12479601	27.608	56.132	LG02
CHR2	13079835	28.997	86.688	LG02
CHR2	13259980	30.385	90.855	LG02
CHR2	13301676	28.997	85.299	LG02
CHR2	13301682	28.997	85.299	LG02
CHR2	13301695	27.608	76.966	LG02
CHR2	13301723	27.608	78.355	LG02
CHR2	13301749	27.608	78.355	LG02
CHR2	13301753	27.608	78.355	LG02
CHR2	13366664	30.385	90.855	LG02
CHR2	1351175	30.385	117.244	LG02
CHR2	1351191	30.385	120.021	LG02
CHR2	13581426	30.385	90.855	LG02
CHR2	13582627	28.997	79.744	LG02
CHR2	13655338	27.608	67.244	LG02
CHR2	13655359	27.608	71.410	LG02
CHR2	13655361	27.608	56.132	LG02
CHR2	13718370	27.608	56.132	LG02
CHR2	13718415	30.385	88.077	LG02
CHR2	13751557	27.608	74.188	LG02
CHR2	13902143	27.608	74.188	LG02
CHR2	14146458	28.997	85.299	LG02
CHR2	14584297	27.608	67.244	LG02
CHR2	14655191	30.385	90.855	LG02
CHR2	14664795	27.608	74.188	LG02
CHR2	14786138	28.997	78.355	LG02
CHR2	14795666	27.608	56.132	LG02
CHR2	14795679	28.997	86.688	LG02
CHR2	14795688	28.997	86.688	LG02
CHR2	14795732	28.997	86.688	LG02
CHR2	14795755	27.608	58.910	LG02
CHR2	14938086	27.608	58.910	LG02
CHR2	14938123	28.997	79.744	LG02
CHR2	14991111	27.608	56.132	LG02
CHR2	15230680	28.997	85.299	LG02
CHR2	15342352	27.608	68.632	LG02
CHR2	15637667	28.997	82.521	LG02
CHR2	15729244	28.997	86.688	LG02
CHR2	15729246	28.997	86.688	LG02
CHR2	15729265	28.997	86.688	LG02
CHR2	15729281	28.997	86.688	LG02
CHR2	15729302	28.997	86.688	LG02
CHR2	16065198	27.608	67.244	LG02
CHR2	16171922	27.608	72.799	LG02
CHR2	16192236	27.608	57.521	LG02
CHR2	16192338	27.608	57.521	LG02
CHR2	16308235	27.608	74.188	LG02
CHR2	16308240	27.608	72.799	LG02
CHR2	16308365	27.608	72.799	LG02
CHR2	16627785	27.608	68.632	LG02
CHR2	16642330	27.608	68.632	LG02
CHR2	16729482	28.997	82.521	LG02
CHR2	16729484	28.997	82.521	LG02
CHR2	16729517	28.997	83.910	LG02
CHR2	16794477	27.608	68.632	LG02
CHR2	16794516	27.608	68.632	LG02
CHR2	16794519	28.997	79.744	LG02
CHR2	16894868	27.608	51.966	LG02
CHR2	16937740	27.608	72.799	LG02
CHR2	16937764	27.608	74.188	LG02
CHR2	17058698	27.608	57.521	LG02
CHR2	17058771	27.608	57.521	LG02
CHR2	17067403	27.608	58.910	LG02
CHR2	17080723	27.608	71.410	LG02
CHR2	17414345	30.385	89.466	LG02
CHR2	18084822	27.608	74.188	LG02
CHR2	18322615	27.608	74.188	LG02
CHR2	18322620	27.608	74.188	LG02
CHR2	18322652	27.608	74.188	LG02
CHR2	18549307	28.997	83.910	LG02
CHR2	18549308	27.608	57.521	LG02
CHR2	18549311	28.997	82.521	LG02
CHR2	18549363	28.997	85.299	LG02
CHR2	18549365	27.608	72.799	LG02
CHR2	18549369	28.997	85.299	LG02
CHR2	18549378	28.997	85.299	LG02
CHR2	18893609	27.608	74.188	LG02
CHR2	18893610	27.608	57.521	LG02
CHR2	18897307	27.608	67.244	LG02
CHR2	18918239	27.608	67.244	LG02
CHR2	18918240	27.608	68.632	LG02
CHR2	18918266	24.830	42.244	LG02
CHR2	18918270	24.830	40.855	LG02
CHR2	18918273	27.608	57.521	LG02
CHR2	18918281	27.608	68.632	LG02
CHR2	18918301	28.997	85.299	LG02
CHR2	18918310	27.608	68.632	LG02
CHR2	18945400	27.608	71.410	LG02
CHR2	18945424	27.608	57.521	LG02
CHR2	18945439	27.608	57.521	LG02
CHR2	18945442	27.608	57.521	LG02
CHR2	18971892	27.608	57.521	LG02
CHR2	18971901	27.608	57.521	LG02
CHR2	18971919	27.608	71.410	LG02
CHR2	19088478	27.608	57.521	LG02
CHR2	19088504	27.608	57.521	LG02
CHR2	19088531	27.608	57.521	LG02
CHR2	19088545	27.608	57.521	LG02
CHR2	19088546	27.608	57.521	LG02
CHR2	19437886	27.608	58.910	LG02
CHR2	19437919	27.608	67.244	LG02
CHR2	19647815	27.608	71.410	LG02
CHR2	19647822	27.608	71.410	LG02
CHR2	19670018	27.608	74.188	LG02
CHR2	19729693	27.608	71.410	LG02
CHR2	19889444	28.997	82.521	LG02
CHR2	20060673	8.163	0.000	LG02
CHR2	2099154	40.033	154.368	LG02
CHR2	23058697	27.608	74.188	LG02
CHR2	23517183	27.608	78.355	LG02
CHR2	23642021	27.608	71.410	LG02
CHR2	23644833	27.608	68.632	LG02
CHR2	23647008	27.608	71.410	LG02
CHR2	23651261	30.385	89.466	LG02
CHR2	23661529	27.608	71.410	LG02
CHR2	23679246	27.608	78.355	LG02
CHR2	23774072	27.608	58.910	LG02
CHR2	2634113	30.385	136.688	LG02
CHR2	2696101	30.385	135.299	LG02
CHR2	2696110	30.385	135.299	LG02
CHR2	28909327	27.608	58.910	LG02
CHR2	28909901	27.608	51.966	LG02
CHR2	2892540	30.385	96.410	LG02
CHR2	29243440	27.608	54.744	LG02
CHR2	29243460	27.608	58.910	LG02
CHR2	29243473	27.608	58.910	LG02
CHR2	29262422	27.608	58.910	LG02
CHR2	29271059	27.608	58.910	LG02
CHR2	29337947	27.608	56.132	LG02
CHR2	29488190	27.608	58.910	LG02
CHR2	29488191	27.608	58.910	LG02
CHR2	29488211	27.608	54.744	LG02
CHR2	29568582	27.608	54.744	LG02
CHR2	29638709	27.608	56.132	LG02
CHR2	29802531	27.608	57.521	LG02
CHR2	29810752	27.608	57.521	LG02
CHR2	29810774	27.608	67.244	LG02
