seqnames	start.x	end.x	coverage	mid	perc	length	start.y	end.y	color	chromosome	chromStarts	chromEnds	chromMid	genomic_position
CHR1	22800001	22900000	81462	22850000.5	0.81462	53807401	0	53807401	gray80	1	1	53807401	26903700.5	22850001.5
CHR1	22900001	23000000	91943	22950000.5	0.91943	53807401	0	53807401	gray80	1	1	53807401	26903700.5	22950001.5
CHR1	23000001	23100000	102289	23050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23050001.5
CHR1	23100001	23200000	104332	23150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23150001.5
CHR1	23200001	23300000	104511	23250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23250001.5
CHR1	23300001	23400000	105845	23350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23350001.5
CHR1	23400001	23500000	100000	23450000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23450001.5
CHR1	23500001	23600000	108225	23550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23550001.5
CHR1	23600001	23700000	100000	23650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23650001.5
CHR1	23700001	23800000	105096	23750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23750001.5
CHR1	23800001	23900000	116641	23850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23850001.5
CHR1	23900001	24000000	105868	23950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	23950001.5
CHR1	24000001	24100000	100002	24050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24050001.5
CHR1	24100001	24200000	100279	24150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24150001.5
CHR1	24200001	24300000	103348	24250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24250001.5
CHR1	24300001	24400000	101179	24350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24350001.5
CHR1	24400001	24500000	104730	24450000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24450001.5
CHR1	24500001	24600000	100155	24550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24550001.5
CHR1	24600001	24700000	101987	24650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24650001.5
CHR1	24700001	24800000	101112	24750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24750001.5
CHR1	24800001	24900000	100998	24850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24850001.5
CHR1	24900001	25000000	100048	24950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	24950001.5
CHR1	25000001	25100000	101872	25050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25050001.5
CHR1	25100001	25200000	102495	25150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25150001.5
CHR1	25200001	25300000	102392	25250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25250001.5
CHR1	25300001	25400000	109385	25350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25350001.5
CHR1	25400001	25500000	109462	25450000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25450001.5
CHR1	25500001	25600000	100000	25550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25550001.5
CHR1	25600001	25700000	105754	25650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25650001.5
CHR1	25700001	25800000	106934	25750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25750001.5
CHR1	25800001	25900000	100146	25850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25850001.5
CHR1	25900001	26000000	100037	25950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	25950001.5
CHR1	26000001	26100000	93900	26050000.5	0.939	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26050001.5
CHR1	26100001	26200000	100004	26150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26150001.5
CHR1	26200001	26300000	100972	26250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26250001.5
CHR1	26300001	26400000	103914	26350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26350001.5
CHR1	26400001	26500000	98333	26450000.5	0.98333	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26450001.5
CHR1	26500001	26600000	99814	26550000.5	0.99814	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26550001.5
CHR1	26600001	26700000	101888	26650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26650001.5
CHR1	26700001	26800000	103530	26750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26750001.5
CHR1	26800001	26900000	100000	26850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26850001.5
CHR1	26900001	27000000	100051	26950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	26950001.5
CHR1	27000001	27100000	100004	27050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27050001.5
CHR1	27100001	27200000	109140	27150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27150001.5
CHR1	27200001	27300000	98816	27250000.5	0.98816	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27250001.5
CHR1	27300001	27400000	102987	27350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27350001.5
CHR1	27400001	27500000	100932	27450000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27450001.5
CHR1	27500001	27600000	105525	27550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27550001.5
CHR1	27600001	27700000	106030	27650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27650001.5
CHR1	27700001	27800000	106614	27750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27750001.5
CHR1	27800001	27900000	106734	27850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27850001.5
CHR1	27900001	28000000	100450	27950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	27950001.5
CHR1	28000001	28100000	106390	28050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28050001.5
CHR1	28100001	28200000	109222	28150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28150001.5
CHR1	28200001	28300000	104817	28250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28250001.5
CHR1	28300001	28400000	106286	28350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28350001.5
CHR1	28400001	28500000	107823	28450000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28450001.5
CHR1	28500001	28600000	100217	28550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28550001.5
CHR1	28600001	28700000	101128	28650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28650001.5
CHR1	28700001	28800000	100000	28750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28750001.5
CHR1	28800001	28900000	100000	28850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28850001.5
CHR1	28900001	29000000	103230	28950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	28950001.5
CHR1	29000001	29100000	100181	29050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29050001.5
CHR1	29100001	29200000	108629	29150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29150001.5
CHR1	29200001	29300000	100022	29250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29250001.5
CHR1	29300001	29400000	100076	29350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29350001.5
CHR1	29400001	29500000	102002	29450000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29450001.5
CHR1	29500001	29600000	102370	29550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29550001.5
CHR1	29600001	29700000	107540	29650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29650001.5
CHR1	29700001	29800000	100083	29750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29750001.5
CHR1	29800001	29900000	100929	29850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29850001.5
CHR1	29900001	30000000	99909	29950000.5	0.99909	53807401	0	53807401	gray80	1	1	53807401	26903700.5	29950001.5
CHR1	30000001	30100000	102195	30050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30050001.5
CHR1	30100001	30200000	110388	30150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30150001.5
CHR1	30200001	30300000	107897	30250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30250001.5
CHR1	30300001	30400000	104334	30350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30350001.5
CHR1	30400001	30500000	102161	30450000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30450001.5
CHR1	30500001	30600000	100116	30550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30550001.5
CHR1	30600001	30700000	100000	30650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30650001.5
CHR1	30700001	30800000	102000	30750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30750001.5
CHR1	30800001	30900000	102111	30850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30850001.5
CHR1	30900001	31000000	101440	30950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	30950001.5
CHR1	31000001	31100000	100004	31050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31050001.5
CHR1	31100001	31200000	102453	31150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31150001.5
CHR1	31200001	31300000	101475	31250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31250001.5
CHR1	31300001	31400000	101602	31350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31350001.5
CHR1	31400001	31500000	102705	31450000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31450001.5
CHR1	31500001	31600000	103542	31550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31550001.5
CHR1	31600001	31700000	102172	31650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31650001.5
CHR1	31700001	31800000	101997	31750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31750001.5
CHR1	31800001	31900000	100182	31850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31850001.5
CHR1	31900001	32000000	100830	31950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	31950001.5
CHR1	32000001	32100000	104620	32050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32050001.5
CHR1	32100001	32200000	104798	32150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32150001.5
CHR1	32200001	32300000	100000	32250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32250001.5
CHR1	32300001	32400000	100070	32350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32350001.5
CHR1	32400001	32500000	97222	32450000.5	0.97222	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32450001.5
CHR1	32500001	32600000	99799	32550000.5	0.99799	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32550001.5
CHR1	32600001	32700000	100198	32650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32650001.5
CHR1	32700001	32800000	103109	32750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32750001.5
CHR1	32800001	32900000	102184	32850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32850001.5
CHR1	32900001	33000000	104207	32950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	32950001.5
CHR1	33000001	33100000	106754	33050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33050001.5
CHR1	33100001	33200000	100076	33150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33150001.5
CHR1	33200001	33300000	106568	33250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33250001.5
CHR1	33300001	33400000	100042	33350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33350001.5
CHR1	33400001	33500000	100258	33450000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33450001.5
CHR1	33500001	33600000	100637	33550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33550001.5
CHR1	33600001	33700000	107740	33650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33650001.5
CHR1	33700001	33800000	102020	33750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33750001.5
CHR1	33800001	33900000	99894	33850000.5	0.99894	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33850001.5
CHR1	33900001	34000000	99859	33950000.5	0.99859	53807401	0	53807401	gray80	1	1	53807401	26903700.5	33950001.5
CHR1	34000001	34100000	99592	34050000.5	0.99592	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34050001.5
CHR1	34100001	34200000	105110	34150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34150001.5
CHR1	34200001	34300000	77781	34250000.5	0.77781	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34250001.5
CHR1	34300001	34400000	79720	34350000.5	0.7972	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34350001.5
CHR1	34400001	34500000	73469	34450000.5	0.73469	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34450001.5
CHR1	34500001	34600000	76139	34550000.5	0.76139	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34550001.5
CHR1	34600001	34700000	76804	34650000.5	0.76804	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34650001.5
CHR1	34700001	34800000	65655	34750000.5	0.65655	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34750001.5
CHR1	34800001	34900000	64028	34850000.5	0.64028	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34850001.5
CHR1	34900001	35000000	86557	34950000.5	0.86557	53807401	0	53807401	gray80	1	1	53807401	26903700.5	34950001.5
CHR1	35000001	35100000	88086	35050000.5	0.88086	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35050001.5
CHR1	35100001	35200000	76385	35150000.5	0.76385	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35150001.5
CHR1	35200001	35300000	82225	35250000.5	0.82225	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35250001.5
CHR1	35300001	35400000	77474	35350000.5	0.77474	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35350001.5
CHR1	35400001	35500000	73045	35450000.5	0.73045	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35450001.5
CHR1	35500001	35600000	89130	35550000.5	0.8913	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35550001.5
CHR1	35600001	35700000	74985	35650000.5	0.74985	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35650001.5
CHR1	35700001	35800000	77585	35750000.5	0.77585	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35750001.5
CHR1	35800001	35900000	81191	35850000.5	0.81191	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35850001.5
CHR1	35900001	36000000	75966	35950000.5	0.75966	53807401	0	53807401	gray80	1	1	53807401	26903700.5	35950001.5
CHR1	36000001	36100000	72443	36050000.5	0.72443	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36050001.5
CHR1	36100001	36200000	88896	36150000.5	0.88896	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36150001.5
CHR1	36200001	36300000	85286	36250000.5	0.85286	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36250001.5
CHR1	36300001	36400000	86472	36350000.5	0.86472	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36350001.5
CHR1	36400001	36500000	84676	36450000.5	0.84676	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36450001.5
CHR1	36500001	36600000	106850	36550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36550001.5
CHR1	36600001	36700000	116656	36650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36650001.5
CHR1	36700001	36800000	99998	36750000.5	0.99998	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36750001.5
CHR1	36800001	36900000	103295	36850000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36850001.5
CHR1	36900001	37000000	108979	36950000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	36950001.5
CHR1	37000001	37100000	107536	37050000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37050001.5
CHR1	37100001	37200000	100084	37150000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37150001.5
CHR1	37200001	37300000	98987	37250000.5	0.98987	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37250001.5
CHR1	37300001	37400000	81208	37350000.5	0.81208	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37350001.5
CHR1	37400001	37500000	70931	37450000.5	0.70931	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37450001.5
CHR1	37500001	37600000	86716	37550000.5	0.86716	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37550001.5
CHR1	37600001	37700000	98473	37650000.5	0.98473	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37650001.5
CHR1	37700001	37800000	93359	37750000.5	0.93359	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37750001.5
CHR1	37800001	37900000	66247	37850000.5	0.66247	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37850001.5
CHR1	37900001	38000000	79003	37950000.5	0.79003	53807401	0	53807401	gray80	1	1	53807401	26903700.5	37950001.5
CHR1	38000001	38100000	72099	38050000.5	0.72099	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38050001.5
CHR1	38100001	38200000	96774	38150000.5	0.96774	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38150001.5
CHR1	38200001	38300000	107887	38250000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38250001.5
CHR1	38300001	38400000	104086	38350000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38350001.5
CHR1	38400001	38500000	92301	38450000.5	0.92301	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38450001.5
CHR1	38500001	38600000	101107	38550000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38550001.5
CHR1	38600001	38700000	100278	38650000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38650001.5
CHR1	38700001	38800000	100069	38750000.5	1	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38750001.5
CHR1	38800001	38900000	72523	38850000.5	0.72523	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38850001.5
CHR1	38900001	39000000	42516	38950000.5	0.42516	53807401	0	53807401	gray80	1	1	53807401	26903700.5	38950001.5
CHR1	39000001	39100000	42303	39050000.5	0.42303	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39050001.5
CHR1	39100001	39200000	35126	39150000.5	0.35126	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39150001.5
CHR1	39200001	39300000	30032	39250000.5	0.30032	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39250001.5
CHR1	39300001	39400000	32060	39350000.5	0.3206	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39350001.5
CHR1	39400001	39500000	39248	39450000.5	0.39248	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39450001.5
CHR1	39500001	39600000	48608	39550000.5	0.48608	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39550001.5
CHR1	39600001	39700000	53668	39650000.5	0.53668	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39650001.5
CHR1	39700001	39800000	51654	39750000.5	0.51654	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39750001.5
CHR1	39800001	39900000	49270	39850000.5	0.4927	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39850001.5
CHR1	39900001	40000000	45923	39950000.5	0.45923	53807401	0	53807401	gray80	1	1	53807401	26903700.5	39950001.5
CHR1	40000001	40100000	55673	40050000.5	0.55673	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40050001.5
CHR1	40100001	40200000	29437	40150000.5	0.29437	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40150001.5
CHR1	40200001	40300000	7069	40250000.5	0.07069	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40250001.5
CHR1	40300001	40400000	39096	40350000.5	0.39096	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40350001.5
CHR1	40400001	40500000	41180	40450000.5	0.4118	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40450001.5
CHR1	40500001	40600000	54468	40550000.5	0.54468	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40550001.5
CHR1	40600001	40700000	40829	40650000.5	0.40829	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40650001.5
CHR1	40700001	40800000	49347	40750000.5	0.49347	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40750001.5
CHR1	40800001	40900000	41553	40850000.5	0.41553	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40850001.5
CHR1	40900001	41000000	39745	40950000.5	0.39745	53807401	0	53807401	gray80	1	1	53807401	26903700.5	40950001.5
CHR1	41000001	41100000	54440	41050000.5	0.5444	53807401	0	53807401	gray80	1	1	53807401	26903700.5	41050001.5
CHR1	41100001	41200000	46437	41150000.5	0.46437	53807401	0	53807401	gray80	1	1	53807401	26903700.5	41150001.5
CHR1	41200001	41300000	53429	41250000.5	0.53429	53807401	0	53807401	gray80	1	1	53807401	26903700.5	41250001.5
CHR1	41300001	41400000	35730	41350000.5	0.3573	53807401	0	53807401	gray80	1	1	53807401	26903700.5	41350001.5
CHR1	41400001	41500000	61070	41450000.5	0.6107	53807401	0	53807401	gray80	1	1	53807401	26903700.5	41450001.5
CHR1	41500001	41600000	51884	41550000.5	0.51884	53807401	0	53807401	gray80	1	1	53807401	26903700.5	41550001.5
CHR1	41600001	41700000	44960	41650000.5	0.4496	53807401	0	53807401	gray80	1	1	53807401	26903700.5	41650001.5
CHR1	41700001	41800000	39085	41750000.5	0.39085	53807401	0	53807401	gray80	1	1	53807401	26903700.5	41750001.5
